"FREQ","DATATYPE","PRODUCTCODE","PARTNER","REPORTER","obsTime","obsValue","TARIFFTYPE","OBS_VALUE_MEASURE","TOTALNOOFLINES","NBR_PREF_LINES","NBR_MFN_LINES","NBR_NA_LINES","SUM_OF_RATES","MIN_RATE","MAX_RATE","NOMENCODE"
"A","Reported","020120","070","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020120","498","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020120","499","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020120","688","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020120","807","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020120","895","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020130","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020130","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020130","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020130","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020130","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020130","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020130","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020210","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020210","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020220","000","008","2015",10,"MFN","SimpleAverage","4","0","4","0","40","10","10","H4"
"A","Reported","020220","070","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020220","498","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020220","499","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020220","688","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020220","807","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020220","895","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020230","000","008","2015",10,"MFN","SimpleAverage","3","0","3","0","30","10","10","H4"
"A","Reported","020230","070","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020230","498","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020230","499","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020230","688","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020230","807","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020230","895","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020311","000","008","2015",10,"MFN","SimpleAverage","2","0","2","0","20","10","10","H4"
"A","Reported","020311","070","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020311","498","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020311","499","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020311","688","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020311","807","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020311","895","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020312","000","008","2015",10,"MFN","SimpleAverage","3","0","3","0","30","10","10","H4"
"A","Reported","020312","070","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020312","498","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020312","499","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020312","688","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020312","807","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020312","895","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020319","000","008","2015",10,"MFN","SimpleAverage","6","0","6","0","60","10","10","H4"
"A","Reported","020319","070","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020319","498","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020319","499","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020319","688","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020319","807","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020319","895","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020321","000","008","2015",10,"MFN","SimpleAverage","2","0","2","0","20","10","10","H4"
"A","Reported","020321","070","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020321","498","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020321","499","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020321","688","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020321","807","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020321","895","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020322","000","008","2015",10,"MFN","SimpleAverage","3","0","3","0","30","10","10","H4"
"A","Reported","020322","070","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020322","498","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020322","499","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020322","688","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020322","807","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020322","895","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020329","000","008","2015",10,"MFN","SimpleAverage","6","0","6","0","60","10","10","H4"
"A","Reported","020329","070","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020329","498","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020329","499","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020329","688","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020329","807","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020329","895","008","2015",0,"PREF","SimpleAverage","6","6","0","0","0","0","0","H4"
"A","Reported","020410","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020410","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020421","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","000","008","2015",10,"MFN","SimpleAverage","4","0","4","0","40","10","10","H4"
"A","Reported","020422","070","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020422","498","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020422","499","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020422","688","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020422","807","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020422","895","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020423","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020423","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020430","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020441","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","000","008","2015",10,"MFN","SimpleAverage","4","0","4","0","40","10","10","H4"
"A","Reported","020442","070","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020442","498","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020442","499","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020442","688","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020442","807","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020442","895","008","2015",0,"PREF","SimpleAverage","4","4","0","0","0","0","0","H4"
"A","Reported","020443","000","008","2015",10,"MFN","SimpleAverage","2","0","2","0","20","10","10","H4"
"A","Reported","020443","070","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020443","498","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020443","499","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020443","688","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020443","807","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020443","895","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020450","000","008","2015",10,"MFN","SimpleAverage","12","0","12","0","120","10","10","H4"
"A","Reported","020450","070","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020450","498","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020450","499","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020450","688","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020450","807","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020450","895","008","2015",0,"PREF","SimpleAverage","12","12","0","0","0","0","0","H4"
"A","Reported","020500","000","008","2015",15,"MFN","SimpleAverage","2","0","2","0","30","15","15","H4"
"A","Reported","020500","070","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","498","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","499","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","688","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","807","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","895","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","A36","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020500","N56","008","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020610","000","008","2015",7.33333349227905,"MFN","SimpleAverage","3","0","3","0","22","2","10","H4"
"A","Reported","020610","070","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","498","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","499","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","688","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","807","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","895","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","A36","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020610","N56","008","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","020621","000","008","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020621","070","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","498","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","499","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","688","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","807","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","895","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","A36","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","N56","008","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","000","008","2015",5,"MFN","SimpleAverage","1","0","1","0","5","5","5","H4"
